category	path	days_since_commit	size_kb	ext	has_shebang	suspicious_name	referenced	reasons
MAYBE	test_fixed_phase3.py	0	3	.py	1	0	1
MAYBE	apply_lint_fixes.py	0	3	.py	1	0	1
MAYBE	LINT_FIX_IMPLEMENTATION_SUMMARY.md	0	3	.md	0	0	1
MAYBE	verify_fixes.py	0	3	.py	1	0	1
MAYBE	pre_push_validation.sh	0	2	.sh	1	0	1
MAYBE	test_phase3.py	0	2	.py	1	0	1
KEEP	pyproject.toml	0	2	.toml	0	0	1	whitelist
MAYBE	verify_ruff.py	0	2	.py	1	0	1
MAYBE	check_lint_status.py	0	2	.py	1	0	1
MAYBE	fix_python_compatibility.py	0	2	.py	1	0	1
MAYBE	check_implementation_status.sh	0	2	.sh	1	0	1
MAYBE	test_and_validate.sh	0	1	.sh	1	0	1
MAYBE	AUDIT_IMPLEMENTATION_SUMMARY.md	0	1	.md	0	0	1
MAYBE	focused_green_impl.py	0	1	.py	1	0	1
MAYBE	test_constant.py	0	1	.py	1	0	1
MAYBE	push_to_git.sh	0	1	.sh	1	0	1
MAYBE	IMPLEMENTATION_REPORT.md	0	1	.md	0	0	1
MAYBE	push_audit_implementation.sh	0	1	.sh	1	0	1
KEEP	.pre-commit-config.yaml	0	0	.yaml	0	0	0	whitelist
KEEP	Dockerfile	0	0		0	0	1	whitelist
MAYBE	run_mvp_tests.sh	0	0	.sh	1	0	1
MAYBE	.mypy.ini	0	0	.ini	0	0	0	unreferenced
KEEP	.ruff.toml	0	0	.toml	0	0	0	whitelist
KEEP	.pylintrc	0	0		0	0	0	whitelist
MAYBE	run_ruff_task3.sh	0	0	.sh	1	0	1
KEEP	mypy.ini	0	0	.ini	0	0	1	whitelist
MAYBE	run_mypy_task4.sh	0	0	.sh	1	0	1
MAYBE	run_ruff_fix_task3.sh	0	0	.sh	1	0	1
MAYBE	run_pytest_task5.sh	0	0	.sh	1	0	1
KEEP	requirements.txt	0	0	.txt	0	0	1	whitelist
KEEP	.editorconfig	0	0		0	0	0	whitelist
KEEP	requirements-dev.txt	0	0	.txt	0	0	1	whitelist
MAYBE	task4_mypy_output.txt	0	0	.txt	0	0	1
